fabricante,categoria,segmento,produto,id_produto,id_fabricante
Salvus,Youth,Youth,Salvus YY-15,1704,13
Salvus,Youth,Youth,Salvus YY-16,1705,13
Salvus,Youth,Youth,Salvus YY-17,1706,13
Salvus,Youth,Youth,Salvus YY-18,1707,13
Salvus,Youth,Youth,Salvus YY-19,1708,13
Salvus,Youth,Youth,Salvus YY-20,1709,13
Salvus,Youth,Youth,Salvus YY-21,1710,13
Salvus,Youth,Youth,Salvus YY-22,1711,13
Salvus,Youth,Youth,Salvus YY-23,1712,13
Salvus,Youth,Youth,Salvus YY-24,1713,13
Salvus,Youth,Youth,Salvus YY-25,1714,13
Salvus,Youth,Youth,Salvus YY-26,1715,13
Salvus,Youth,Youth,Salvus YY-27,1716,13
Salvus,Youth,Youth,Salvus YY-28,1717,13
Salvus,Youth,Youth,Salvus YY-29,1718,13
Salvus,Youth,Youth,Salvus YY-30,1719,13
Salvus,Youth,Youth,Salvus YY-31,1720,13
Salvus,Youth,Youth,Salvus YY-32,1721,13
Salvus,Youth,Youth,Salvus YY-33,1722,13
Salvus,Youth,Youth,Salvus YY-34,1723,13
Salvus,Youth,Youth,Salvus YY-35,1724,13
Salvus,Youth,Youth,Salvus YY-36,1725,13
Pomum,Youth,Youth,Pomum YY-01,1806,11
Pomum,Youth,Youth,Pomum YY-02,1807,11
Pomum,Youth,Youth,Pomum YY-03,1808,11
Pomum,Youth,Youth,Pomum YY-04,1809,11
Pomum,Youth,Youth,Pomum YY-05,1810,11
Pomum,Youth,Youth,Pomum YY-06,1811,11
Pomum,Youth,Youth,Pomum YY-07,1812,11
Pomum,Youth,Youth,Pomum YY-08,1813,11
Pomum,Youth,Youth,Pomum YY-09,1814,11
Pomum,Youth,Youth,Pomum YY-10,1815,11
Pomum,Youth,Youth,Pomum YY-11,1816,11
Pomum,Youth,Youth,Pomum YY-12,1817,11
Pomum,Youth,Youth,Pomum YY-13,1818,11
Pomum,Youth,Youth,Pomum YY-14,1819,11
Pomum,Youth,Youth,Pomum YY-15,1820,11
Pomum,Youth,Youth,Pomum YY-16,1821,11
Pomum,Youth,Youth,Pomum YY-17,1822,11
Pomum,Youth,Youth,Pomum YY-18,1823,11
Pomum,Youth,Youth,Pomum YY-19,1824,11
Pomum,Youth,Youth,Pomum YY-20,1825,11
Pomum,Youth,Youth,Pomum YY-21,1826,11
Pomum,Youth,Youth,Pomum YY-22,1827,11
Pomum,Youth,Youth,Pomum YY-23,1828,11
Pomum,Youth,Youth,Pomum YY-24,1829,11
Pomum,Youth,Youth,Pomum YY-25,1830,11
Pomum,Youth,Youth,Pomum YY-26,1831,11
Pomum,Youth,Youth,Pomum YY-27,1832,11
Pomum,Youth,Youth,Pomum YY-28,1833,11
Pomum,Youth,Youth,Pomum YY-29,1834,11
Pomum,Youth,Youth,Pomum YY-30,1835,11
Pomum,Youth,Youth,Pomum YY-31,1836,11
Pomum,Youth,Youth,Pomum YY-32,1837,11
Pomum,Youth,Youth,Pomum YY-33,1838,11
Pomum,Youth,Youth,Pomum YY-34,1839,11
Pomum,Youth,Youth,Pomum YY-35,1840,11
Pomum,Youth,Youth,Pomum YY-36,1841,11
Pomum,Youth,Youth,Pomum YY-37,1842,11
Pomum,Youth,Youth,Pomum YY-38,1843,11
Pomum,Youth,Youth,Pomum YY-39,1844,11
Pomum,Youth,Youth,Pomum YY-40,1845,11
Pomum,Youth,Youth,Pomum YY-41,1846,11
Pomum,Youth,Youth,Pomum YY-42,1847,11
Pomum,Youth,Youth,Pomum YY-43,1848,11
Pomum,Youth,Youth,Pomum YY-44,1849,11
Pomum,Youth,Youth,Pomum YY-45,1850,11
Pomum,Youth,Youth,Pomum YY-46,1851,11
Pomum,Youth,Youth,Pomum YY-47,1852,11
Pomum,Youth,Youth,Pomum YY-48,1853,11
Pomum,Youth,Youth,Pomum YY-49,1854,11
Pomum,Youth,Youth,Pomum YY-50,1855,11
Pomum,Youth,Youth,Pomum YY-51,1856,11
Pomum,Youth,Youth,Pomum YY-52,1857,11
Pomum,Youth,Youth,Pomum YY-53,1858,11
Pomum,Youth,Youth,Pomum YY-54,1859,11
Pomum,Youth,Youth,Pomum YY-55,1860,11
Pomum,Youth,Youth,Pomum YY-56,1861,11
Pomum,Youth,Youth,Pomum YY-57,1862,11
Currus,Youth,Youth,Currus YY-01,2097,4
Currus,Youth,Youth,Currus YY-02,2098,4
Currus,Youth,Youth,Currus YY-03,2099,4
Currus,Youth,Youth,Currus YY-04,2100,4
Currus,Youth,Youth,Currus YY-05,2101,4
Aliqui,Youth,Youth,Aliqui YY-01,2392,2
Aliqui,Youth,Youth,Aliqui YY-02,2393,2
Aliqui,Youth,Youth,Aliqui YY-03,2394,2
Aliqui,Youth,Youth,Aliqui YY-04,2395,2
Aliqui,Youth,Youth,Aliqui YY-05,2396,2
Aliqui,Youth,Youth,Aliqui YY-06,2397,2
Aliqui,Youth,Youth,Aliqui YY-07,2398,2
Aliqui,Youth,Youth,Aliqui YY-08,2399,2
Aliqui,Youth,Youth,Aliqui YY-09,2400,2
Aliqui,Youth,Youth,Aliqui YY-10,2401,2
Aliqui,Youth,Youth,Aliqui YY-11,2402,2
Aliqui,Youth,Youth,Aliqui YY-12,2403,2
Aliqui,Youth,Youth,Aliqui YY-13,2404,2
Aliqui,Youth,Youth,Aliqui YY-14,2405,2
Aliqui,Youth,Youth,Aliqui YY-15,2406,2
Aliqui,Youth,Youth,Aliqui YY-16,2407,2
Aliqui,Youth,Youth,Aliqui YY-17,2408,2
Aliqui,Youth,Youth,Aliqui YY-18,2409,2
Aliqui,Youth,Youth,Aliqui YY-19,2410,2
Aliqui,Youth,Youth,Aliqui YY-20,2411,2
Aliqui,Youth,Youth,Aliqui YY-21,2412,2
Quibus,Rural,Select,Quibus RS-01,1563,12
Quibus,Rural,Select,Quibus RS-02,1564,12
Quibus,Rural,Select,Quibus RS-03,1565,12
Quibus,Rural,Select,Quibus RS-04,1566,12
Quibus,Rural,Select,Quibus RS-05,1567,12
Quibus,Rural,Select,Quibus RS-06,1568,12
Quibus,Rural,Select,Quibus RS-07,1569,12
Quibus,Rural,Select,Quibus RS-08,1570,12
Quibus,Rural,Select,Quibus RS-09,1571,12
Quibus,Rural,Select,Quibus RS-10,1572,12
Quibus,Rural,Select,Quibus RS-11,1573,12
Quibus,Rural,Select,Quibus RS-12,1574,12
Quibus,Rural,Select,Quibus RS-13,1575,12
Quibus,Rural,Select,Quibus RS-14,1576,12
Quibus,Rural,Select,Quibus RS-15,1577,12
Quibus,Rural,Select,Quibus RS-16,1578,12
Quibus,Rural,Select,Quibus RS-17,1579,12
Quibus,Rural,Select,Quibus RS-18,1580,12
Quibus,Rural,Select,Quibus RS-19,1581,12
Quibus,Rural,Select,Quibus RS-20,1582,12
Quibus,Rural,Select,Quibus RS-21,1583,12
Quibus,Rural,Select,Quibus RS-22,1584,12
Quibus,Rural,Select,Quibus RS-23,1585,12
Quibus,Rural,Select,Quibus RS-24,1586,12
Quibus,Rural,Select,Quibus RS-25,1587,12
Quibus,Rural,Select,Quibus RS-26,1588,12
Quibus,Rural,Select,Quibus RS-27,1589,12
Quibus,Rural,Select,Quibus RS-28,1590,12
Quibus,Rural,Select,Quibus RS-29,1591,12
Quibus,Rural,Select,Quibus RS-30,1592,12
Quibus,Rural,Select,Quibus RS-31,1593,12
Quibus,Rural,Select,Quibus RS-32,1594,12
Quibus,Rural,Select,Quibus RS-33,1595,12
Quibus,Rural,Select,Quibus RS-34,1596,12
Quibus,Rural,Select,Quibus RS-35,1597,12
Quibus,Rural,Select,Quibus RS-36,1598,12
Quibus,Rural,Select,Quibus RS-37,1599,12
Quibus,Rural,Select,Quibus RS-38,1600,12
Quibus,Rural,Select,Quibus RS-39,1601,12
Quibus,Rural,Select,Quibus RS-40,1602,12
Quibus,Rural,Select,Quibus RS-41,1603,12
Quibus,Rural,Select,Quibus RS-42,1604,12
Quibus,Rural,Select,Quibus RS-43,1605,12
Quibus,Rural,Select,Quibus RS-44,1606,12
Quibus,Rural,Select,Quibus RS-45,1607,12
Quibus,Rural,Select,Quibus RS-46,1608,12
Quibus,Rural,Select,Quibus RS-47,1609,12
Quibus,Rural,Select,Quibus RS-48,1610,12
Quibus,Rural,Select,Quibus RS-49,1611,12
Quibus,Rural,Select,Quibus RS-50,1612,12
Quibus,Rural,Select,Quibus RS-51,1613,12
Quibus,Rural,Select,Quibus RS-52,1614,12
Quibus,Rural,Select,Quibus RS-53,1615,12
Quibus,Rural,Select,Quibus RS-54,1616,12
Quibus,Rural,Select,Quibus RS-55,1617,12
Quibus,Rural,Select,Quibus RS-56,1618,12
Quibus,Rural,Select,Quibus RS-57,1619,12
Quibus,Rural,Select,Quibus RS-58,1620,12
Quibus,Rural,Select,Quibus RS-59,1621,12
Quibus,Rural,Select,Quibus RS-60,1622,12
Quibus,Rural,Select,Quibus RS-61,1623,12
Quibus,Rural,Select,Quibus RS-62,1624,12
Quibus,Rural,Select,Quibus RS-63,1625,12
Quibus,Rural,Select,Quibus RS-64,1626,12
Quibus,Rural,Select,Quibus RS-65,1627,12
Quibus,Rural,Select,Quibus RS-66,1628,12
Quibus,Rural,Select,Quibus RS-67,1629,12
Quibus,Rural,Select,Quibus RS-68,1630,12
Quibus,Rural,Select,Quibus RS-69,1631,12
Quibus,Rural,Select,Quibus RS-70,1632,12
Quibus,Rural,Select,Quibus RS-71,1633,12
Quibus,Rural,Select,Quibus RS-72,1634,12
Quibus,Rural,Select,Quibus RS-73,1635,12
Quibus,Rural,Select,Quibus RS-74,1636,12
Quibus,Rural,Select,Quibus RS-75,1637,12
Quibus,Rural,Select,Quibus RS-76,1638,12
Quibus,Rural,Select,Quibus RS-77,1639,12
Quibus,Rural,Select,Quibus RS-78,1640,12
Quibus,Rural,Select,Quibus RS-79,1641,12
Quibus,Rural,Select,Quibus RS-80,1642,12
Quibus,Rural,Select,Quibus RS-81,1643,12
Quibus,Rural,Select,Quibus RS-82,1644,12
Quibus,Rural,Select,Quibus RS-83,1645,12
Quibus,Rural,Select,Quibus RS-84,1646,12
Quibus,Rural,Select,Quibus RS-85,1647,12
Quibus,Rural,Select,Quibus RS-86,1648,12
Quibus,Rural,Select,Quibus RS-87,1649,12
Quibus,Rural,Select,Quibus RS-88,1650,12
Quibus,Rural,Select,Quibus RS-89,1651,12
Quibus,Rural,Select,Quibus RS-90,1652,12
Quibus,Rural,Select,Quibus RS-91,1653,12
Quibus,Rural,Select,Quibus RS-92,1654,12
Quibus,Rural,Select,Quibus RS-93,1655,12
Quibus,Rural,Select,Quibus RS-94,1656,12
Quibus,Rural,Select,Quibus RS-95,1657,12
Quibus,Rural,Select,Quibus RS-96,1658,12
Quibus,Rural,Select,Quibus RS-97,1659,12
Quibus,Rural,Select,Quibus RS-98,1660,12
Quibus,Rural,Select,Quibus RS-99,1661,12
Quibus,Rural,Select,Quibus RS-00,1662,12
Quibus,Rural,Select,Quibus RS-01,1663,12
Quibus,Rural,Select,Quibus RS-02,1664,12
Quibus,Rural,Select,Quibus RS-03,1665,12
Quibus,Rural,Select,Quibus RS-04,1666,12
Quibus,Rural,Select,Quibus RS-05,1667,12
Quibus,Mix,All Season,Quibus MA-01,1265,12
Quibus,Mix,All Season,Quibus MA-02,1266,12
Quibus,Mix,All Season,Quibus MA-03,1267,12
Quibus,Mix,All Season,Quibus MA-04,1268,12
Quibus,Mix,All Season,Quibus MA-05,1269,12
Quibus,Mix,All Season,Quibus MA-06,1270,12
Quibus,Mix,All Season,Quibus MA-07,1271,12
Quibus,Mix,All Season,Quibus MA-08,1272,12
Quibus,Mix,All Season,Quibus MA-09,1273,12
Quibus,Mix,All Season,Quibus MA-10,1274,12
Quibus,Mix,All Season,Quibus MA-11,1275,12
Quibus,Mix,All Season,Quibus MA-12,1276,12
Quibus,Mix,All Season,Quibus MA-13,1277,12
Quibus,Mix,All Season,Quibus MA-14,1278,12
Quibus,Mix,All Season,Quibus MA-15,1279,12
Quibus,Mix,All Season,Quibus MA-16,1280,12
Quibus,Mix,All Season,Quibus MA-17,1281,12
Quibus,Mix,All Season,Quibus MA-18,1282,12
Quibus,Mix,All Season,Quibus MA-19,1283,12
Quibus,Mix,All Season,Quibus MA-20,1284,12
Quibus,Mix,All Season,Quibus MA-21,1285,12
Quibus,Mix,All Season,Quibus MA-22,1286,12
Quibus,Mix,All Season,Quibus MA-23,1287,12
Quibus,Mix,All Season,Quibus MA-24,1288,12
Quibus,Mix,All Season,Quibus MA-25,1289,12
Quibus,Mix,All Season,Quibus MA-26,1290,12
Quibus,Mix,All Season,Quibus MA-27,1291,12
Quibus,Mix,All Season,Quibus MA-28,1292,12
Quibus,Mix,All Season,Quibus MA-29,1293,12
Quibus,Mix,All Season,Quibus MA-30,1294,12
Quibus,Mix,All Season,Quibus MA-31,1295,12
Quibus,Mix,All Season,Quibus MA-32,1296,12
Quibus,Mix,All Season,Quibus MA-33,1297,12
Quibus,Mix,All Season,Quibus MA-34,1298,12
Quibus,Mix,All Season,Quibus MA-35,1299,12
Quibus,Mix,All Season,Quibus MA-36,1300,12
Quibus,Mix,All Season,Quibus MA-37,1301,12
Quibus,Mix,All Season,Quibus MA-38,1302,12
Quibus,Mix,All Season,Quibus MA-39,1303,12
Quibus,Mix,All Season,Quibus MA-40,1304,12
Quibus,Mix,All Season,Quibus MA-41,1305,12
Quibus,Mix,All Season,Quibus MA-42,1306,12
Quibus,Mix,All Season,Quibus MA-43,1307,12
Quibus,Mix,All Season,Quibus MA-44,1308,12
Natura,Rural,Productivity,Natura RP-01,713,8
Natura,Rural,Productivity,Natura RP-02,714,8
Natura,Rural,Productivity,Natura RP-03,715,8
Natura,Rural,Productivity,Natura RP-04,716,8
Natura,Rural,Productivity,Natura RP-05,717,8
Natura,Rural,Productivity,Natura RP-06,718,8
Natura,Rural,Productivity,Natura RP-07,719,8
Natura,Rural,Productivity,Natura RP-08,720,8
Natura,Rural,Productivity,Natura RP-09,721,8
Natura,Rural,Productivity,Natura RP-10,722,8
Natura,Rural,Productivity,Natura RP-11,723,8
Natura,Rural,Productivity,Natura RP-12,724,8
Natura,Rural,Productivity,Natura RP-13,725,8
Natura,Rural,Productivity,Natura RP-14,726,8
Natura,Rural,Productivity,Natura RP-15,727,8
Natura,Rural,Productivity,Natura RP-16,728,8
Natura,Rural,Productivity,Natura RP-17,729,8
Natura,Rural,Productivity,Natura RP-18,730,8
Natura,Rural,Productivity,Natura RP-19,731,8
Natura,Rural,Productivity,Natura RP-20,732,8
Natura,Rural,Productivity,Natura RP-21,733,8
Natura,Rural,Productivity,Natura RP-22,734,8
Natura,Rural,Productivity,Natura RP-23,735,8
Natura,Rural,Productivity,Natura RP-24,736,8
Natura,Rural,Productivity,Natura RP-25,737,8
Natura,Rural,Productivity,Natura RP-26,738,8
Natura,Rural,Productivity,Natura RP-27,739,8
Natura,Rural,Productivity,Natura RP-28,740,8
Natura,Rural,Productivity,Natura RP-29,741,8
Natura,Rural,Productivity,Natura RP-30,742,8
Natura,Rural,Productivity,Natura RP-31,743,8
Natura,Rural,Productivity,Natura RP-32,744,8
Natura,Rural,Productivity,Natura RP-33,745,8
Natura,Rural,Productivity,Natura RP-34,746,8
Natura,Rural,Productivity,Natura RP-35,747,8
Natura,Rural,Productivity,Natura RP-36,748,8
Natura,Rural,Productivity,Natura RP-37,749,8
Natura,Rural,Productivity,Natura RP-38,750,8
Natura,Rural,Productivity,Natura RP-39,751,8
Natura,Rural,Productivity,Natura RP-40,752,8
Natura,Rural,Productivity,Natura RP-41,753,8
Natura,Rural,Productivity,Natura RP-42,754,8
Natura,Rural,Productivity,Natura RP-43,755,8
Natura,Rural,Productivity,Natura RP-44,756,8
Natura,Rural,Productivity,Natura RP-45,757,8
Natura,Rural,Productivity,Natura RP-46,758,8
Natura,Rural,Productivity,Natura RP-47,759,8
Natura,Rural,Productivity,Natura RP-48,760,8
Natura,Rural,Productivity,Natura RP-49,761,8
Natura,Rural,Productivity,Natura RP-50,762,8
Natura,Rural,Productivity,Natura RP-51,763,8
Natura,Rural,Productivity,Natura RP-52,764,8
Natura,Rural,Productivity,Natura RP-53,765,8
Natura,Rural,Productivity,Natura RP-54,766,8
Natura,Rural,Productivity,Natura RP-55,767,8
Natura,Rural,Productivity,Natura RP-56,768,8
Natura,Rural,Productivity,Natura RP-57,769,8
Natura,Rural,Productivity,Natura RP-58,770,8
Natura,Rural,Productivity,Natura RP-59,771,8
Natura,Rural,Productivity,Natura RP-60,772,8
Natura,Rural,Productivity,Natura RP-61,773,8
Natura,Rural,Productivity,Natura RP-62,774,8
Natura,Rural,Productivity,Natura RP-63,775,8
Natura,Rural,Productivity,Natura RP-64,776,8
Natura,Rural,Productivity,Natura RP-65,777,8
Natura,Rural,Productivity,Natura RP-66,778,8
Natura,Rural,Productivity,Natura RP-67,779,8
Natura,Rural,Productivity,Natura RP-68,780,8
Natura,Rural,Productivity,Natura RP-69,781,8
Natura,Rural,Productivity,Natura RP-70,782,8
Natura,Rural,Productivity,Natura RP-71,783,8
Natura,Rural,Productivity,Natura RP-72,784,8
Natura,Rural,Productivity,Natura RP-73,785,8
Natura,Rural,Productivity,Natura RP-74,786,8
Natura,Rural,Productivity,Natura RP-75,787,8
Natura,Rural,Productivity,Natura RP-76,788,8
Natura,Rural,Productivity,Natura RP-77,789,8
Natura,Rural,Productivity,Natura RP-78,790,8
Natura,Rural,Productivity,Natura RP-79,791,8
Natura,Rural,Productivity,Natura RP-80,792,8
Natura,Rural,Productivity,Natura RP-81,793,8
Natura,Rural,Productivity,Natura RP-82,794,8
Natura,Rural,Productivity,Natura RP-83,795,8
Natura,Rural,Productivity,Natura RP-84,796,8
Aliqui,Rural,Productivity,Aliqui RP-01,2204,2
Aliqui,Rural,Productivity,Aliqui RP-02,2205,2
Aliqui,Rural,Productivity,Aliqui RP-03,2206,2
Aliqui,Rural,Productivity,Aliqui RP-04,2207,2
Aliqui,Rural,Productivity,Aliqui RP-05,2208,2
Aliqui,Rural,Productivity,Aliqui RP-06,2209,2
Aliqui,Rural,Productivity,Aliqui RP-07,2210,2
Aliqui,Rural,Productivity,Aliqui RP-08,2211,2
Aliqui,Rural,Productivity,Aliqui RP-09,2212,2
Aliqui,Rural,Productivity,Aliqui RP-10,2213,2
Aliqui,Rural,Productivity,Aliqui RP-11,2214,2
Aliqui,Rural,Productivity,Aliqui RP-12,2215,2
Aliqui,Rural,Productivity,Aliqui RP-13,2216,2
Aliqui,Rural,Productivity,Aliqui RP-14,2217,2
Aliqui,Rural,Productivity,Aliqui RP-15,2218,2
Aliqui,Rural,Productivity,Aliqui RP-16,2219,2
Aliqui,Rural,Productivity,Aliqui RP-17,2220,2
Aliqui,Rural,Productivity,Aliqui RP-18,2221,2
Aliqui,Rural,Productivity,Aliqui RP-19,2222,2
Aliqui,Rural,Productivity,Aliqui RP-20,2223,2
Aliqui,Rural,Productivity,Aliqui RP-21,2224,2
Aliqui,Rural,Productivity,Aliqui RP-22,2225,2
Aliqui,Rural,Productivity,Aliqui RP-23,2226,2
Aliqui,Rural,Productivity,Aliqui RP-24,2227,2
Aliqui,Rural,Productivity,Aliqui RP-25,2228,2
Aliqui,Rural,Productivity,Aliqui RP-26,2229,2
Aliqui,Rural,Productivity,Aliqui RP-27,2230,2
Aliqui,Rural,Productivity,Aliqui RP-28,2231,2
Aliqui,Rural,Productivity,Aliqui RP-29,2232,2
Aliqui,Rural,Productivity,Aliqui RP-30,2233,2
Aliqui,Rural,Productivity,Aliqui RP-31,2234,2
Aliqui,Rural,Productivity,Aliqui RP-32,2235,2
Aliqui,Rural,Productivity,Aliqui RP-33,2236,2
Aliqui,Rural,Productivity,Aliqui RP-34,2237,2
Aliqui,Rural,Productivity,Aliqui RP-35,2238,2
Aliqui,Rural,Productivity,Aliqui RP-36,2239,2
Aliqui,Rural,Productivity,Aliqui RP-37,2240,2
Aliqui,Rural,Productivity,Aliqui RP-38,2241,2
Aliqui,Rural,Productivity,Aliqui RP-39,2242,2
Aliqui,Rural,Productivity,Aliqui RP-40,2243,2
Aliqui,Rural,Productivity,Aliqui RP-41,2244,2
Aliqui,Rural,Productivity,Aliqui RP-42,2245,2
Aliqui,Rural,Productivity,Aliqui RP-43,2246,2
Aliqui,Rural,Productivity,Aliqui RP-44,2247,2
Aliqui,Rural,Productivity,Aliqui RP-45,2248,2
Aliqui,Rural,Productivity,Aliqui RP-46,2249,2
Aliqui,Rural,Productivity,Aliqui RP-47,2250,2
Aliqui,Rural,Productivity,Aliqui RP-48,2251,2
Aliqui,Rural,Productivity,Aliqui RP-49,2252,2
Aliqui,Rural,Productivity,Aliqui RP-50,2253,2
Aliqui,Rural,Productivity,Aliqui RP-51,2254,2
Aliqui,Rural,Productivity,Aliqui RP-52,2255,2
Aliqui,Rural,Productivity,Aliqui RP-53,2256,2
Aliqui,Rural,Productivity,Aliqui RP-54,2257,2
Aliqui,Rural,Productivity,Aliqui RP-55,2258,2
Aliqui,Rural,Productivity,Aliqui RP-56,2259,2
Aliqui,Rural,Productivity,Aliqui RP-57,2260,2
Aliqui,Rural,Productivity,Aliqui RP-58,2261,2
Aliqui,Rural,Productivity,Aliqui RP-59,2262,2
Aliqui,Rural,Productivity,Aliqui RP-60,2263,2
Aliqui,Rural,Productivity,Aliqui RP-61,2264,2
Aliqui,Rural,Productivity,Aliqui RP-62,2265,2
Aliqui,Rural,Productivity,Aliqui RP-63,2266,2
Aliqui,Rural,Productivity,Aliqui RP-64,2267,2
Abbas,Rural,Productivity,Abbas RP-01,46,1
Abbas,Rural,Productivity,Abbas RP-02,47,1
Abbas,Rural,Productivity,Abbas RP-03,48,1
Abbas,Rural,Productivity,Abbas RP-04,49,1
Abbas,Rural,Productivity,Abbas RP-05,50,1
Abbas,Rural,Productivity,Abbas RP-06,51,1
Abbas,Rural,Productivity,Abbas RP-07,52,1
Abbas,Rural,Productivity,Abbas RP-08,53,1
Abbas,Rural,Productivity,Abbas RP-09,54,1
Abbas,Rural,Productivity,Abbas RP-10,55,1
Abbas,Rural,Productivity,Abbas RP-11,56,1
Abbas,Rural,Productivity,Abbas RP-12,57,1
Abbas,Rural,Productivity,Abbas RP-13,58,1
Abbas,Rural,Productivity,Abbas RP-14,59,1
Abbas,Rural,Productivity,Abbas RP-15,60,1
Abbas,Rural,Productivity,Abbas RP-16,61,1
Abbas,Rural,Productivity,Abbas RP-17,62,1
Abbas,Rural,Productivity,Abbas RP-18,63,1
Abbas,Rural,Productivity,Abbas RP-19,64,1
Abbas,Rural,Productivity,Abbas RP-20,65,1
Abbas,Rural,Productivity,Abbas RP-21,66,1
Abbas,Rural,Productivity,Abbas RP-22,67,1
Fama,Rural,Productivity,Fama RP-01,213,5
Fama,Rural,Productivity,Fama RP-02,214,5
Fama,Rural,Productivity,Fama RP-03,215,5
Fama,Rural,Productivity,Fama RP-04,216,5
Fama,Rural,Productivity,Fama RP-05,217,5
Fama,Rural,Productivity,Fama RP-06,218,5
Fama,Rural,Productivity,Fama RP-07,219,5
Fama,Rural,Productivity,Fama RP-08,220,5
Fama,Rural,Productivity,Fama RP-09,221,5
Fama,Rural,Productivity,Fama RP-10,222,5
VanArsdel,Rural,Productivity,Maximus RP-01,392,7
VanArsdel,Rural,Productivity,Maximus RP-02,393,7
Pirum,Rural,Productivity,Pirum RP-01,1055,10
Pirum,Rural,Productivity,Pirum RP-02,1056,10
Pirum,Rural,Productivity,Pirum RP-03,1057,10
Pirum,Rural,Productivity,Pirum RP-04,1058,10
Pirum,Rural,Productivity,Pirum RP-05,1059,10
Pirum,Rural,Productivity,Pirum RP-06,1060,10
Pirum,Rural,Productivity,Pirum RP-07,1061,10
Pirum,Rural,Productivity,Pirum RP-08,1062,10
Pirum,Rural,Productivity,Pirum RP-09,1063,10
Pirum,Rural,Productivity,Pirum RP-10,1064,10
Pirum,Rural,Productivity,Pirum RP-11,1065,10
Pirum,Rural,Productivity,Pirum RP-12,1066,10
Pirum,Rural,Productivity,Pirum RP-13,1067,10
Pirum,Rural,Productivity,Pirum RP-14,1068,10
Pirum,Rural,Productivity,Pirum RP-15,1069,10
Pirum,Rural,Productivity,Pirum RP-16,1070,10
Pirum,Rural,Productivity,Pirum RP-17,1071,10
Pirum,Rural,Productivity,Pirum RP-18,1072,10
Pirum,Rural,Productivity,Pirum RP-19,1073,10
Pirum,Rural,Productivity,Pirum RP-20,1074,10
Pirum,Rural,Productivity,Pirum RP-21,1075,10
Pirum,Rural,Productivity,Pirum RP-22,1076,10
Pirum,Rural,Productivity,Pirum RP-23,1077,10
Pirum,Rural,Productivity,Pirum RP-24,1078,10
Pirum,Rural,Productivity,Pirum RP-25,1079,10
Pirum,Rural,Productivity,Pirum RP-26,1080,10
Pirum,Rural,Productivity,Pirum RP-27,1081,10
Pirum,Rural,Productivity,Pirum RP-28,1082,10
Pirum,Rural,Productivity,Pirum RP-29,1083,10
Pirum,Rural,Productivity,Pirum RP-30,1084,10
Pirum,Rural,Productivity,Pirum RP-31,1085,10
Pirum,Rural,Productivity,Pirum RP-32,1086,10
Pirum,Rural,Productivity,Pirum RP-33,1087,10
Pirum,Rural,Productivity,Pirum RP-34,1088,10
Pirum,Rural,Productivity,Pirum RP-35,1089,10
Pirum,Rural,Productivity,Pirum RP-36,1090,10
Pirum,Rural,Productivity,Pirum RP-37,1091,10
Pirum,Rural,Productivity,Pirum RP-38,1092,10
Pirum,Rural,Productivity,Pirum RP-39,1093,10
Pirum,Rural,Productivity,Pirum RP-40,1094,10
Pirum,Rural,Productivity,Pirum RP-41,1095,10
Pirum,Rural,Productivity,Pirum RP-42,1096,10
Pirum,Rural,Productivity,Pirum RP-43,1097,10
Pirum,Rural,Productivity,Pirum RP-44,1098,10
Pirum,Rural,Productivity,Pirum RP-45,1099,10
Pirum,Rural,Productivity,Pirum RP-46,1100,10
Pirum,Rural,Productivity,Pirum RP-47,1101,10
Pirum,Rural,Productivity,Pirum RP-48,1102,10
Pirum,Rural,Productivity,Pirum RP-49,1103,10
Pirum,Rural,Productivity,Pirum RP-50,1104,10
Pirum,Rural,Productivity,Pirum RP-51,1105,10
Pirum,Rural,Productivity,Pirum RP-52,1106,10
Pirum,Rural,Productivity,Pirum RP-53,1107,10
Pirum,Rural,Productivity,Pirum RP-54,1108,10
Pirum,Rural,Productivity,Pirum RP-55,1109,10
Pirum,Rural,Productivity,Pirum RP-56,1110,10
Pirum,Rural,Productivity,Pirum RP-57,1111,10
Pirum,Rural,Productivity,Pirum RP-58,1112,10
Pomum,Rural,Productivity,Pomum RP-01,1732,11
Pomum,Rural,Productivity,Pomum RP-02,1733,11
Pomum,Rural,Productivity,Pomum RP-03,1734,11
Pomum,Rural,Productivity,Pomum RP-04,1735,11
Pomum,Rural,Productivity,Pomum RP-05,1736,11
Pomum,Rural,Productivity,Pomum RP-06,1737,11
Pomum,Rural,Productivity,Pomum RP-07,1738,11
Pomum,Rural,Productivity,Pomum RP-08,1739,11
Pomum,Rural,Productivity,Pomum RP-09,1740,11
Pomum,Rural,Productivity,Pomum RP-10,1741,11
Pomum,Rural,Productivity,Pomum RP-11,1742,11
Pomum,Rural,Productivity,Pomum RP-12,1743,11
Pomum,Rural,Productivity,Pomum RP-13,1744,11
Pomum,Rural,Productivity,Pomum RP-14,1745,11
Currus,Rural,Productivity,Currus RP-01,1926,4
Currus,Rural,Productivity,Currus RP-02,1927,4
Currus,Rural,Productivity,Currus RP-03,1928,4
Currus,Rural,Productivity,Currus RP-04,1929,4
Currus,Rural,Productivity,Currus RP-05,1930,4
Currus,Rural,Productivity,Currus RP-06,1931,4
Currus,Rural,Productivity,Currus RP-07,1932,4
Currus,Rural,Productivity,Currus RP-08,1933,4
Currus,Rural,Productivity,Currus RP-09,1934,4
